repo,bug_category,commit_hash,date,author,message,score,diff_snippet
rstudio_bslib_bug_commits,Data / Input Handling,0589c64fee,2021-01-04T18:56:59Z,Carson Sievert,"Follow up to #199: set bg transparent in pre code blocks to mimic BS3's model (#202)

* Follow up to #199: set bg transp...",4,"---FILE: inst/lib/bs/scss/_code.scss---
@@ -42,6 +42,7 @@ pre {
 
   // Account for some code outputs that place code tags in pre tags
   code {
+    background-color: transparent;
     @include font-size(inherit);
     ..."
rstudio_bslib_bug_commits,Data / Input Handling,4f2b8f8c95,2025-01-07T21:31:20Z,Garrick Aden-Buie,"fix(examples): Fix deployment of brand.yml example (#1157)

* fix: use `brand.yml` for deployed example app name too
* f...",3,"---FILE: inst/examples-shiny/brand.yml/deploy.R---
@@ -1,9 +1,9 @@
 withr::local_temp_libpaths()
-install.packages(c(""shiny"", ""ggplot2"", ""yaml"", ""thematic""))
+install.packages(c(""shiny"", ""ggplot2"", ""yaml"", ""thematic"", ""m..."
rstudio_bslib_bug_commits,Environment / Configuration,141f69fad2,2021-01-27T15:38:50Z,Carson Sievert,"Patch bootstrap-accessibility plugin to always hide rather than toggle on dropdown's focusout (#241)

* Patch bootstrap-...",6,"---FILE: .gitignore---
@@ -7,3 +7,6 @@ inst/themer-demo/deploy/rsconnect
 
 # GHA remotes installation
 .github/r-depends.rds
+
+# yarn
+inst/yarn.lock

---FILE: inst/lib/bs-a11y-p/plugins/js/bootstrap-accessibility.js--..."
rstudio_bslib_bug_commits,Environment / Configuration,b9d6af456f,2025-01-07T19:07:39Z,Garrick Aden-Buie,fix: path to deploy brand.yml example app (#1156),4,"---FILE: inst/examples-shiny/brand.yml/deploy.R---
@@ -2,7 +2,7 @@ withr::local_temp_libpaths()
 install.packages(c(""shiny"", ""ggplot2"", ""yaml"", ""thematic""))
 
 rsconnect::deployApp(
-  rprojroot::find_package_root_file(""..."
rstudio_bslib_bug_commits,Environment / Configuration,3112b26177,2019-11-09T00:17:09Z,Joe Cheng,Don't include test-apps dir in r package; fix pills example,3,"---FILE: .Rbuildignore---
@@ -2,3 +2,4 @@
 ^\.Rproj\.user$
 inst/node_modules/.yarn-integrity
 inst/node_modules/bootswatch/.github
+^test-apps$

---FILE: test-apps/bs3-navs/navbar-bs4pills.html---
@@ -8,7 +8,7 @@
   <li..."
rstudio_bslib_bug_commits,Rendering / Conversion,af4342e8f5,2021-04-08T16:55:36Z,Carson,Fix some pkgdown hyperlinks,6,"---FILE: NEWS.md---
@@ -16,7 +16,7 @@
 
 * Closed #236, #230, #242, #187, #215, #250: Addressed various cosmetic issues with CSS (#249). 
 * Closed #289: collapsed navbar toggle now correctly floats to the right (#290).
..."
rstudio_bslib_bug_commits,Rendering / Conversion,086bd5df69,2020-01-21T23:55:40Z,Carson,Decrease base font-size and fix pandoc table alignment,4,"---FILE: R/layers.R---
@@ -5,8 +5,7 @@
 bootstrap_layer <- function(version) {
   if (version %in% c(""4"", ""4-3"")) {
     # Should match https://github.com/twbs/bootstrap/blob/master/scss/bootstrap.scss
-
-    return(sass..."
rstudio_bslib_bug_commits,Rendering / Conversion,c925ae5705,2024-11-21T21:37:16Z,Garrick Aden-Buie,"fix(shiny-preset): Improve Sass variable support (#1134)

For page_navbar(), don't set CSS vars holding the default back...",0,"---FILE: inst/builtin/bs5/shiny/_rules.scss---
@@ -175,8 +175,12 @@ $bslib-checkbox-radio-margin-right: 0.35em !default;
 
   .bslib-page-navbar, .bslib-page-dashboard {
     > .navbar {
-      --bslib-navbar-default-bg:..."
rstudio_bslib_bug_commits,Visualization / Plotting,07717dd872,2023-11-16T03:37:17Z,Garrick Aden-Buie,fix(shiny-preset): Add `bslib-page-dashboard` for grey background (#906),6,"---FILE: NEWS.md---
@@ -31,9 +31,9 @@
 
 * Added `input_dark_mode()`, a new input control that provides a toggle button that can be used to switch between the dark and light modes when using Bootstrap 5.3. By default, da..."
rstudio_bslib_bug_commits,Visualization / Plotting,ef71e10894,2019-11-20T22:16:02Z,Carson,fix typo in bs4_themes_join() that was causing it to ignore html deps in the 2nd theme,4,"---FILE: R/themes.R---
@@ -41,7 +41,7 @@ bs4_themes_join <- function(theme1 = bs4_theme(), theme2 = bs4_theme()) {
   bs4_theme(
     pre = as_sass(paste0(theme1$pre, theme2$pre)),
     post = as_sass(paste0(theme2$post,..."
rstudio_bslib_bug_commits,Visualization / Plotting,c2ca029565,2021-01-08T20:27:14Z,Winston Chang,Fix dodging for GeomErrorBar example (#218),3,"---FILE: inst/themer-demo/global.R---
@@ -54,8 +54,8 @@ ggplot2_examples <- list(
     upper = c(1.1, 5.3, 3.3, 4.2),
     lower = c(0.8, 4.6, 2.4, 3.6)
   ), aes(trt, resp, fill = group)) +
-    geom_col(position = ""dod..."
